id,text,author,date,keywords,organization,rating
http://data.gesis.org/claimskg/creative_work/33c79fa2-91b9-533f-8397-cf8afc5fcf04,Says Donald 'Trump supported impeachment of President (George W.) Bush.',Our Principles PAC,03/24/2019,"foreign policy,iraq",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/340ebd68-e5a4-5472-96a9-17573d757520,'We have more people working in clean and green energy than in oil and gas in this country.',Sheldon Whitehouse,03/24/2019,"economy,energy,environment,jobs,labor,technology",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/341b3ca7-4754-5563-9fc9-d3f1b057263a,Says Transportation Secretary Ray LaHood will 'force you to stop using your cell phone' while driving.,Lars Larson,03/24/2019,"public safety,pundits,technology,transportation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/342fb0d4-14e4-53ca-9b82-1c6ab08db2b8,"'In France, they have a (surveillance) program a thousandfold more invasive' than the United States.",Rand Paul,03/24/2019,"homeland security,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/34460121-b62d-52cd-8104-6b2bca1440ad,Wisconsin has 'the fastest-shrinking middle class in the country.',Mahlon Mitchell,03/24/2019,"economy,income,states,workers",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/344ae054-903a-5330-97fe-a406c9105c5f,'We had the biggest drop of the rate of unemployment (in) all but 4 states.',Lincoln Chafee,03/24/2019,"economy,history,job accomplishments,jobs,labor,states,workers",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/34e51cb0-a637-508a-a214-a4c2ac7b1481,'Brazil got off oil in the last 30 years.',Bill Maher,03/24/2019,"energy,environment,oil spill,pundits,this week - abc news",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/351e5b69-3506-5da6-842d-85b1a0101ebb,"Oregon’s 'three largest employers, and 13 of the top 25, are health care providers.'",George Will,03/24/2019,"economy,health care",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/35a9b472-9211-508d-a057-dafaabb2367f,"The United States spends '$2.2 billion on free cell phones, $27 million on Moroccan pottery classes' and pays for 'the travel expenses for the watermelon queen in Alabama.'",Sean Duffy,03/24/2019,"agriculture,federal budget,foreign policy,poverty",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3619536d-cc10-50a1-b79f-dcac4bbed9e5,"'Up until recently, 75 percent of all the sorties that left the base came back without dropping their ordnances, because there was such a concern about making sure that there were no civilian casualties.'",Jeb Bush,03/24/2019,"foreign policy,military,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3621b9f6-4a25-54db-80a4-81220ed04fc7,"In the past 20 years, Egypt has made 'great strides' in political and democratic reform.",Sameh Shoukry,03/24/2019,"foreign policy,this week - abc news",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3686a602-2f6d-5e70-a9f0-17bcfe71cf1f,Says gas pumps in different parts of Texas are missing state inspection stickers and/or their inspections are out of date--and that's cheating consumers.,Hank Gilbert,03/24/2019,"consumer safety,crime,energy",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/36c150bb-f4a7-5778-a35c-f0839a0487a3,Trump’s tax plan is 'completely focused on the wealthy and the powerful - not the middle class.',Charles Schumer,03/24/2019,"economy,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/37088fba-b28b-5f1e-9498-71bccaf582f9,"Fleeing Syria, 'a million children are now refugees.'",John McCain,03/24/2019,"foreign policy,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3735eaf2-02b2-5d84-b2fd-cfcd28e3e9c9,'Unions did not create' the eight-hour work day and the 40-hour work week. 'Henry Ford did.',Viral image,03/24/2019,"history,jobs,labor",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3815a454-23e1-52e4-8313-cd02bca853b5,"Says Dan Patrick 'supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.'",David Dewhurst,03/24/2019,"families,federal budget,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/386769f8-4bd8-5267-a39a-fcb67aa81560,Says opponents of proposed Austin school district bonds say the district’s 'debt load doubles with these new bonds.',League of Women Voters of the Austin Area,03/24/2019,"debt,education,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/387115dc-884c-5198-bdb2-9fc77c912091,The seven nations identified in Donald Trump's travel ban were 'identified by the Obama administration as the seven most dangerous countries in the world in regard to harboring terrorists.',Reince Priebus,03/24/2019,"foreign policy,immigration,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/38747119-81e5-54e2-94d6-abfaf1021df2,"The EPA was asked about an environmental citation for the city landfill in Nashua, N.H. but 'didn’t know' why it was cited.",Newt Gingrich,03/24/2019,"environment,government regulation,new hampshire 2012",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3882bd85-96bf-5505-a597-11efbdf52ef3,The University of Wisconsin System 'will be much more affordable than just about any other campus in America' because 'going forward we have a cap on it tied to inflation.',Scott Walker,03/24/2019,"education,state budget",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/388b68c0-1b85-51b1-a3ea-22ead1d4d927,Lloyd Doggett 'made millions off companies like Bank of America while they took taxpayer bailout money.',Sylvia Romo,03/24/2019,"candidate biography,economy,financial regulation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3896f433-e0ea-53d2-8182-b0fdecc5fb6f,"In 1929, the Secretary of State shut down a program that was 'collecting information to protect America' because it was 'unseemly,' but that move led to 'millions and millions' of deaths in World War II.",Mike Rogers,03/24/2019,"foreign policy,history",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/38beabfd-0499-59bc-b647-602022807399,"'When you look at all the state and local taxes we pay in Wisconsin, the wealthiest 1 percent pay the lowest overall tax rate.'",Mike McCabe,03/24/2019,"city government,county government,income,states,taxes,wealth",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/38e08ca8-7eb9-5ee1-bd85-1d30dabf4627,'I was speaking out on pension reform almost 17 years ago.',Ernest Almonte,03/24/2019,"candidate biography,debt,deficit,economy,government regulation,history,job accomplishments,labor,pensions,retirement,state budget,state finances,taxes,unions,wealth,workers",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/395556c1-549b-5f28-99ed-9d740fa48944,'Greece is not a big economy. It's about the size of metropolitan Miami.',Paul Krugman,03/24/2019,"economy,foreign policy",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3af975f4-8863-5170-a237-393c9e679214,"'During Obama's first five years as president, black unemployment increased 42 percent. During Reagan's presidency, black unemployment dropped 20 percent.'",Facebook posts,03/24/2019,"diversity,economy,history,jobs",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3b00afa4-c875-5d01-ad50-5099b2eea7cf,'General Motors is the largest corporation in the world again.',Joe Biden,03/24/2019,"corporations,economy",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3b62567a-3cb3-519e-863c-8f81824f6e57,"Between 1980 and 2010, water usage in Georgia dropped even as the state’s population grew.",Athens Banner-Herald,03/24/2019,"environment,water",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3bb0424b-9b3a-5209-860f-3c0b286a461d,'Wind power is the most undependable form of renewable energy.',James O'Neil,03/24/2019,"economy,energy,environment,science,technology",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3ca8064f-cc80-55ea-9810-16effe304272,'Neither Hillary Clinton or Donald Trump has a plan to address the civil war in Syria.',Julie Pace,03/24/2019,"corrections and updates,foreign policy,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3ccdc50e-f538-5a01-837d-b082d64a6bdb,Says President Barack Obama has 'been presiding over our jobs going overseas for seven years.',Ted Cruz,03/24/2019,"economy,foreign policy,jobs,trade",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3d26427b-12cc-5b26-ac3f-beaddc054f58,"Says pension contributions under Gov. Chris Christie would represent '75 percent of the total contribution made between the years 1995 and 2010. That's right, in 15 years, total state contribution was only $2.1 billion.'",Gary Chiusano,03/24/2019,"retirement,state budget",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3d4a020d-2ed4-578f-8a20-ced334a33959,Says U.S. Rep. Rashida Tlaib was photographed in front of a picture of Osama bin Laden and an ISIS flag.,Viral image,03/24/2019,terrorism,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3d59b635-b218-5fff-9034-3ae4ee7a5f59,'We have been in Afghanistan longer now than we have been in any foreign land conducting a war in our nation’s history.',Robert Gibbs,03/24/2019,afghanistan,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3da497f7-db69-595d-b9ae-932a0bde6d94,Says '(President) Reagan's second inaugural was moved inside the Capitol. It was. Because of a terrible snowstorm.',Peggy Noonan,03/24/2019,"history,weather",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3e3d39ff-5b5a-50f6-9457-b1e9c2230e75,'Switzerland (where the government) issues every household a gun . . . has the lowest gun related crime rate of any civilized country in the world!!!',Facebook posts,03/24/2019,"crime,government regulation,guns,military,regulation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3e79beb5-b4af-5bd7-b4df-fe58d2602aab,"'Our tax code is . . . 80,000 pages.'",Barry Hinckley,03/24/2019,"economy,government efficiency,government regulation,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3e7f12d6-90bb-51b1-9e75-c6caba7dd502,"Says 97 cents of every dollar played 'represents over $500 million dollars that is returned to Oregonians every year to help support job creation, schools, state parks and watersheds.'",Oregon Lottery,03/24/2019,"lottery,state budget,state finances",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3e9feb61-844d-58b5-bf7a-c520e30feccb,"'Today, we (in Pennsylvania) have higher unemployment and lower job growth than most.'",Paul Mango,03/24/2019,economy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3ea3dee3-365c-5de5-b69f-15adf2349c7f,'We now actually import more oil than we did before 9/11.',John Kerry,03/24/2019,"energy,this week - abc news,trade",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3f0d2f19-87e5-50f2-aa7a-758c09372689,"'Public sentiment in favor of collective bargaining and in favor of the unions has actually gone up as these governors, I think, have overreached and gone too far and tried to destroy the labor movement.'",George Nee,03/24/2019,"labor,polls and public opinion,unions,workers",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3fb4d5a2-1608-5a9c-a526-c39f6b8c561d,Federal spending is 'the highest it's been as a share of our economy in 60 years (and) revenue is the lowest it's been as a share of our economy in 60 years.',Kent Conrad,03/24/2019,"economy,federal budget,taxes,this week - abc news",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3fb598b5-2dd8-58ae-b21e-028f058965e5,"Under President George W. Bush, the U.S. had '52 months of ... uninterrupted job creation' and 'revenues were at an all-time high in 2007.'",Ed Gillespie,03/24/2019,"economy,history,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4025f13c-4fcc-5cfe-afcd-2719167d2fc6,On whether the Iraq War was a mistake.,Marco Rubio,03/24/2019,"foreign policy,iraq",politifact,OTHER
http://data.gesis.org/claimskg/creative_work/403aeba0-eaf0-578e-b123-66b5919b0a92,Says Barack Obama 'promised' gasoline at $2.50 a gallon.,Lenny Curry,03/24/2019,"energy,gas prices,transportation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/415034f2-d8f6-5dc4-b3f9-dff6408f2603,"'At Texas A&M University, only 49 out of 3,000 faculty members brought in enough money to pay for their salaries and overhead over the past five years.'",Dick Armey,03/24/2019,education,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4174c967-63f7-5aec-8699-8d7f42c75bcd,"'The Congressional Budget Office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade.'",David Cicilline,03/24/2019,"children,congress,debt,deficit,economy,families,immigration,legal issues,taxes,workers",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/41b3b722-1b3c-5e48-ab1d-151820ddef7f,"'Since Scott Walker has been our governor, we’ve gone from 50 percent state funding for the' University of Wisconsin System 'to 15 percent.'",Tony Evers,03/24/2019,"education,state budget,state government spending",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/420267ba-67ad-51d8-a75c-1bf150bcb04b,Says Barack Obama 'robbed Medicare (of) $716 billion to pay for ... Obamacare.',Mitt Romney,03/24/2019,"federal budget,history,medicare,retirement",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/42594ba7-d285-5275-ba16-573fc69f5937,'Our median income here in Providence is the same as the median income in Mississippi.',Jorge Elorza,03/24/2019,"economy,income,poverty",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/428db987-a220-52ce-8ad8-abae8c0e86f3,Says that in the U.S. House of Representatives 'we’ve had bipartisan support for the repeal of Obamacare … for getting rid of cap and trade … for building the Keystone Pipeline.',Marsha Blackburn,03/24/2019,"bipartisanship,climate change,congress,congressional rules,voting record",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/432c9330-7fe9-57b0-9489-f048802cbfe1,"Louisiana is turning down $100 million 'that would require us to change our unemployment law, that would have actually raised taxes on Louisiana businesses.'",Bobby Jindal,03/24/2019,"economy,stimulus,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/439955ca-d28c-511b-8c18-997bf0a54c26,"Under economic sanctions, 'now Iran is suffering 30 percent inflation, 20 percent unemployment.'",Robert Reich,03/24/2019,"economy,foreign policy,pundits,report for selected countries and subjects : islamic republic of iran",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/449db1ee-a3b1-59d2-aa3b-fc01022a948f,Says there was a 'NATO base in Turkey being under attack by terrorists.',Paul Manafort,03/24/2019,"foreign policy,terrorism",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/44d25ac3-d264-5b25-b0e6-9aa6d0b598df,Rhode Island spends '52 percent more per capita on human service programs than the national average.',Gary Sasse,03/24/2019,"children,families,government efficiency,health care,medicaid,poverty,state budget,state finances,taxes",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/453675e2-5cd2-5916-9e90-c1f182929269,Americans now 'support strikes (against ISIS) but the support for ground troops is not there. The support is very thin.',Katrina vanden Heuvel,03/24/2019,"polls and public opinion,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/45730554-37e8-5380-bf5d-ae1af0407692,"'In 2015 roughly 10,000 political arrests occurred in Cuba. That is five times as many as occurred in 2010, when there were only about 2,000.'",Ted Cruz,03/24/2019,"foreign policy,human rights,legal issues",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/45775d57-8a3d-5ebd-9902-61a54ab39d4c,'The largest category of people coming into the technical schools in Wisconsin are people with four-year degrees.',Scott Walker,03/24/2019,"education,jobs",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/458c2149-f6a3-5367-b912-1c1b13c27c59,Wisconsin's pension system is the 'only one fully funded in the country.',Scott Walker,03/24/2019,"disability,pensions,retirement,state finances,states",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/45f16a73-1a03-5f44-8e62-7947303c54db,'If Senator Clinton or John McCain had stood up in previous years for increases in fuel efficiency standards . . . then we would not be in this same situation in the first place.',Barack Obama,03/24/2019,energy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/464a1c05-aa10-59bf-a397-0c1e7007b00f,'We have the third-lowest minimum wage … of developed countries.',David Cicilline,03/24/2019,"debates,economy,income,jobs,labor,workers",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/474aeec0-cbb6-541b-b712-a4fdc91ae59d,"Since he and Scott Walker took office in 2011, '60,000 new jobs have been created in this state -- 40,000 of them were created in Madison and the Madison area.'",Paul Soglin,03/24/2019,"job accomplishments,jobs,labor",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/47ad218f-78c2-5491-bb53-3ac664ec88b7,Say Sean Hannity said in 2008 that Obama’s willingness to meet with North Korea was 'disturbing' while Trump’s 'willingness to meet with North Korea is a huge foreign policy win.',Bloggers,03/24/2019,"foreign policy,nuclear",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/48d876df-1433-5be8-b37d-b10f56da9e63,Says Tri-Rail shows the potential problems with investing in high-speed rail.,Rick Scott,03/24/2019,"state budget,stimulus,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/48ddd765-dd66-5b6b-9e31-872bf41a16a1,"Says Texas has 'the fourth-lowest debt per capita of any state in the nation, and we are the lowest of any of the big states.'",Rick Perry,03/24/2019,"state budget,state finances",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4a39fe0c-5ef9-59a2-8590-fec729b4e5d2,"During the recession, 'the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.'",George Will,03/24/2019,"economy,this week - abc news",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4a843ed2-69e9-5e59-ac0b-4f47d26ef326,"Of six Rhode Island tax-credit programs worth about $35 million, 'three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.'",Gary Sasse,03/24/2019,"corporations,debt,deficit,economy,small business,state budget,state finances,taxes",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4a98837a-6514-57bb-b826-09dab9169b93,Members of Congress can 'retire with the same pay after only one term' in office,Chain email,03/24/2019,"congress,retirement",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4a9b98ab-a4ab-52e8-a45e-abcf815631c5,'Iran’s defense budget is $30 billion. Our defense budget is closer to $600 billion.',Barack Obama,03/24/2019,"foreign policy,nuclear",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4abb995d-68cb-53a6-90be-2c52627c5065,"Because of the 2011 debt ceiling fight, 'the stock market lost 2,000 points.'",Charles Schumer,03/24/2019,economy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4ad576e0-9dca-56c1-b787-6feb8fb9b11b,"Then-Gov. Carl Sanders put 56 percent of the state budget into education, a figure that has not been achieved since.",Zell Miller,03/24/2019,"education,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4ad87f09-1322-5d00-bfe6-a92735fb24d0,"When Mitt Romney was governor, Massachusetts ranked 47th out of 50 states in job creation.",David Axelrod,03/24/2019,"economy,jobs",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4b49b60b-0801-5757-b65f-2698cb2ffd17,"Likens Obama's predicament to 1982, saying, 'when Reagan just started out, (unemployment was at) exactly the same point. He was two years into his term. The unemployment was well over 10 percent, and it did come out of it.'",Mary Jordan,03/24/2019,"economy,history,this week - abc news,workers",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4b716663-b323-5eca-95ce-47bf5c6517d7,"'By law, Democrats gave the superintendent of public instruction, back in 2009, the ability to take over failing schools … The current superintendent has failed to do that.'",Scott Walker,03/24/2019,"education,states",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4b93d4e2-2088-560f-b183-04f5734abc09,"About 106,000 soldiers had 'a prescription of three weeks or more' for pain, depression or anxiety medication.",Gen. Peter Chiarelli,03/24/2019,"health care,military,this week - abc news",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4bf10156-5f73-5b98-aef6-7a40e22af6c5,"After Russia went to war with Georgia in 2008, the U.S. sent a 'very strong message' to Vladimir Putin by sending 'warships to the Black Sea' and airlifting 'combat troops that Georgia had in Afghanistan' back to Georgia.",Karl Rove,03/24/2019,"foreign policy,history,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4c7e2f64-b674-5a14-9c5c-97524cea9814,"'Since the fourth quarter of last year until most recently, we've added almost 50,000 jobs in the coal sector. In the month of May alone, almost 7,000 jobs.'",Scott Pruitt,03/24/2019,"energy,environment,jobs",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4c7f2b87-6e09-521d-bc6e-c07bc4edf516,'Every time [the people from Newport Tent] work in a city or town they have a whole different set of permits that they have to get in order to pitch a tent.',Catherine Taylor,03/24/2019,"economy,government efficiency,government regulation,regulation,small business",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4c85cde9-2d7a-5e7a-a970-8ccc0d4ca117,John Boehner said the jobs of 'teachers and nurses and police officers and firefighters' are ''government jobs' that weren't worth saving.',Barack Obama,03/24/2019,"economy,education,states",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4e01f106-1be1-5b8a-a21f-40dcd1d5cb28,Rhode Island 'charter schools are nationally recognized as outperforming their counterparts across the country.',Rose Mary Grant,03/24/2019,"children,education,states",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4e28d683-8121-5ea5-b00a-e5c52fb4a458,"When it comes to the state deficit, Wisconsin is 'proportionally in as much trouble as the State of California.'",Alberta Darling,03/24/2019,state budget,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4f953748-8241-52c0-9e3b-d3b59d0d65ce,"'In 1986, President Ronald Reagan' cut the business tax rate to 34 percent and 'it worked -- our economy boomed, the middle class thrived and median family income increased.'",Donald Trump,03/24/2019,"corporations,economy,income,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4fbf698b-8318-5709-8051-0c5082d9372c,"Under Scott Walker, Wisconsin 'moved from 16th to third in percentage of people with student loan debt.'",Scot Ross,03/24/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/50f37715-c01b-5731-b08c-cad457892e7f,'It is a fact that the economy does better when we have a Democrat in the White House.',Hillary Clinton,03/24/2019,economy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/528146e8-eb26-5e86-a8db-76b7ec91fd75,"Congressional Republicans have introduced dozens of bills on social issues and other topics, but 'zero on job creation.'",Facebook posts,03/24/2019,"abortion,congressional rules,economy,families,gays and lesbians,government efficiency,guns,labor,occupy wall street,religion,workers",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/52e23293-b3a1-5bb4-a773-2b447cbc409c,The only budget Ted Cruz 'ever voted for in his time in the Senate is a budget that cut defense spending by more than Barack Obama proposes we cut it.',Marco Rubio,03/24/2019,"federal budget,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/53f5c170-2da6-57cf-aa96-30c2798e46d9,"The cost of 'college education has gone up 1,200 percent since 1978.'",Cormick Lynch,03/24/2019,"children,debt,economy,education",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/54def89f-54a7-5efd-a048-f59734e52378,Passage of Clinton budget bill in 1993 'led to an enormous flowering of the economy in America.',Bill Clinton,03/24/2019,"economy,federal budget,history,taxes,this week - abc news",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/54f887b7-008d-50fb-ad85-81f997ea0ce7,"Sen. Robert Bennett, R-Utah, cast votes for TARP, the stimulus, and an individual mandate for health care.",George Will,03/24/2019,"economy,financial regulation,health care,pundits",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/558836df-24ff-5e44-8769-22f6d19fd988,Says the University of Texas can afford to build a medical school because it has a $7 billion endowment and its football program had a $50 million profit last year.,Rob Moshein,03/24/2019,"education,health care,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/55a686c1-85ce-584f-b69c-bcce53b6a38e,Joe Biden 'voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq.',Lindsey Graham,03/24/2019,iraq,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/55d25aa2-0c3c-51e7-bdb4-0719574b28e8,The cap-and-trade bill will mean '2 million jobs lost.',EnergyCitizens.org,03/24/2019,"cap and trade,climate change,energy,environment",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/56b54cba-82d8-502f-9b3f-e296c7d7ff09,"'The University of Florida announced this past week that it was dropping its computer science department ... Meanwhile, the athletic budget for the current year is $97.7 million, an increase of more than $2 million from last year.'",Forbes blog,03/24/2019,"education,sports,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/57b6fa54-5bbf-51e0-9133-f6220bc99ec9,Says Hillary Clinton supported and continues to 'support fracking.',Bernie Sanders,03/24/2019,environment,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/58f80ce5-3678-5161-9ad8-8a85c8ca010f,Limiting labor negotiations to only wages is 'how it is for the most part in the private sector.',Alberta Darling,03/24/2019,"labor,state budget",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/595ed034-5953-57d3-8728-b9d8cba277d4,'It is already in the law that there is a requirement to screen (refugees) for religion.',Jeb Bush,03/24/2019,"foreign policy,religion,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/59692e6b-b203-5a5b-bc22-d85aba9ab9ea,"'Most federal employees do not have collective bargaining for benefits, nor for pay.'",Scott Walker,03/24/2019,"labor,state budget",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/59aa5e55-8dff-541e-b991-22336d5fc6e5,Tide gauges measuring sea level in Rhode Island since 1930 have risen 'maybe about 10 inches since that time.',Janet Freedman,03/24/2019,"climate change,environment,science",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5a024209-dc63-5698-8703-0ed2960c29c5,'The Chinese last year probably stole $360 billion in intellectual property from the United States.',Newt Gingrich,03/24/2019,"foreign policy,legal issues,technology,trade",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5a075e9f-b08c-541b-b2d0-c3a72f34ab33,'The Republicans have demanded deep cuts in education. They've demanded cuts in cancer research and other research to find cures and treatments to diseases.',Chris Van Hollen,03/24/2019,"education,federal budget,health care,science,this week - abc news",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5a9f59d7-43e3-5c6b-b1f9-cf0be1e98c8d,'We get practically nothing compared to the cost of' keeping U.S. military forces in South Korea.,Donald Trump,03/24/2019,"foreign policy,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5b341b50-5a55-533c-8db4-8147f294c37b,The Milwaukee County bus system has 'among the highest fares in the nation.',Chris Larson,03/24/2019,transportation,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/5c488093-cc12-5d76-8739-7677c4e02632,"Says Wisconsin ‘could compel’ Foxconn to install solar panels that would power 33,000 homes.",Tony Evers,03/24/2019,"corporations,energy,jobs",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5c6c0ad7-40f4-5eb9-bde4-ac0c03af0953,'Gov. Palin ... is somebody who actually doesn't believe that climate change is man-made.',John Kerry,03/24/2019,environment,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5d8aca45-a253-5add-88b5-2d7c0bd35943,'We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale.',Wendy Davis,03/24/2019,environment,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5da145c6-5d50-5ccf-b55f-de573533e8d8,"'Emboldened by election, Texas Republicans kill Medicaid funding for kids with disabilities.'",If You Only News,03/24/2019,"health care,state budget,state finances,states",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/5dbf4b86-21e8-57f0-9182-f4d1f1a88937,'Portland Schools spend $500K to deem PB&J sandwiches racist.',Education Action Group,03/24/2019,"diversity,education",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/5dc236e4-b1fc-54bd-9f17-c7ec7318704b,"Says there are Ohio Turnpike workers getting paid $66,000 a year to collect tolls that machines might collect.",John Kasich,03/24/2019,"government efficiency,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5e6ccb6c-c868-5abb-acce-a3340598e1d1,"The United States is 'number 14, number 15' in college graduation rates, and 'we're leading the world in high school dropout rates.'",Laura Tyson,03/24/2019,"education,this week - abc news",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5f0efac4-d4c4-502a-81bb-dcd894f33327,John McCain has changed position on invading Iraq.,Joe Biden,03/24/2019,iraq,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/5f8bc27f-db6b-5dde-ae0b-47e06e220ac3,State employees in Wisconsin earn 'about 8 percent less' than if they worked in the private sector.,Bryan Kennedy,03/24/2019,state budget,politifact,FALSE
